acq_date,fires,frp,scan,brightness,max_t,month_sin,month_cos
5698.0,2016-06-08,24.0,1233.7,31.0,333.65833333333336,24.0,1.2246467991473532e-16,-1.0
5699.0,2016-06-09,27.0,3338.6000000000004,36.9,360.1,28.1,1.2246467991473532e-16,-1.0
5700.0,2016-06-10,26.0,5865.2,48.1,351.86538461538464,25.2,1.2246467991473532e-16,-1.0
5701.0,2016-06-11,53.0,7924.3,66.8,360.9169811320754,23.7,1.2246467991473532e-16,-1.0
5702.0,2016-06-12,21.0,3385.8,34.4,355.252380952381,21.8,1.2246467991473532e-16,-1.0
5703.0,2016-06-13,63.0,7199.4,84.3,356.05079365079365,20.6,1.2246467991473532e-16,-1.0
5704.0,2016-06-14,31.0,4455.1,46.0,358.1225806451613,23.0,1.2246467991473532e-16,-1.0
5705.0,2016-06-15,14.0,1005.9,15.8,345.2142857142857,21.4,1.2246467991473532e-16,-1.0
5706.0,2016-06-16,21.0,1563.2,23.3,353.62857142857143,23.2,1.2246467991473532e-16,-1.0
5707.0,2016-06-17,4.0,363.2,5.4,342.3,22.9,1.2246467991473532e-16,-1.0
5708.0,2016-06-18,14.0,2217.5,20.8,358.0,22.5,1.2246467991473532e-16,-1.0
5709.0,2016-06-19,10.0,1862.2,14.3,364.07,22.5,1.2246467991473532e-16,-1.0
5710.0,2016-06-20,29.0,5044.2,38.5,366.1655172413793,20.5,1.2246467991473532e-16,-1.0
5711.0,2016-06-21,5.0,1328.2,9.7,367.18,20.6,1.2246467991473532e-16,-1.0
5712.0,2016-06-22,7.0,626.6,9.5,349.57142857142856,21.5,1.2246467991473532e-16,-1.0
5713.0,2016-06-23,3.0,230.4,3.6,353.76666666666665,19.0,1.2246467991473532e-16,-1.0
5714.0,2016-06-24,13.0,939.6,16.4,343.55384615384617,23.5,1.2246467991473532e-16,-1.0
5715.0,2016-06-25,45.0,5980.3,51.9,368.9222222222222,18.1,1.2246467991473532e-16,-1.0
5716.0,2016-06-26,3.0,181.3,4.1,338.93333333333334,17.3,1.2246467991473532e-16,-1.0
5717.0,2016-06-27,37.0,3482.7,46.0,353.4054054054054,17.4,1.2246467991473532e-16,-1.0
5718.0,2016-06-28,15.0,2353.2,25.9,351.25333333333333,18.5,1.2246467991473532e-16,-1.0
5719.0,2016-06-29,76.0,10626.7,105.8,357.6355263157895,21.7,1.2246467991473532e-16,-1.0
5720.0,2016-06-30,25.0,3229.1,32.9,360.4,22.4,1.2246467991473532e-16,-1.0
5721.0,2016-07-01,49.0,6923.8,65.9,349.9591836734694,22.6,-0.5000000000000001,-0.8660254037844386
5722.0,2016-07-02,74.0,9284.3,96.0,362.4175675675676,21.6,-0.5000000000000001,-0.8660254037844386
5723.0,2016-07-03,12.0,1104.3,17.3,348.27500000000003,22.1,-0.5000000000000001,-0.8660254037844386
5724.0,2016-07-04,51.0,6753.3,63.2,363.8764705882353,22.7,-0.5000000000000001,-0.8660254037844386
5725.0,2016-07-05,31.0,6066.0,60.1,347.8838709677419,19.4,-0.5000000000000001,-0.8660254037844386
5726.0,2016-07-06,191.0,25529.1,245.4,362.38795811518327,16.6,-0.5000000000000001,-0.8660254037844386
5727.0,2016-07-07,8.0,866.1,11.4,352.3125,20.2,-0.5000000000000001,-0.8660254037844386
5728.0,2016-07-08,78.0,8167.1,92.6,357.9179487179487,23.1,-0.5000000000000001,-0.8660254037844386
5729.0,2016-07-09,43.0,5716.7,56.2,361.06511627906974,23.0,-0.5000000000000001,-0.8660254037844386
5730.0,2016-07-10,32.0,5735.8,45.9,363.06875,23.6,-0.5000000000000001,-0.8660254037844386
5731.0,2016-07-11,19.0,1961.6,21.5,361.18947368421055,21.3,-0.5000000000000001,-0.8660254037844386
5732.0,2016-07-12,25.0,2465.2,38.9,348.92800000000005,23.5,-0.5000000000000001,-0.8660254037844386
5733.0,2016-07-13,15.0,1501.3,19.1,348.64666666666665,21.1,-0.5000000000000001,-0.8660254037844386
5734.0,2016-07-14,2.0,419.8,2.8,373.05,17.8,-0.5000000000000001,-0.8660254037844386
5735.0,2016-07-15,15.0,1009.8,17.2,340.58,18.9,-0.5000000000000001,-0.8660254037844386
5736.0,2016-07-16,13.0,2096.4,17.4,368.54615384615386,18.2,-0.5000000000000001,-0.8660254037844386
5737.0,2016-07-17,7.0,1580.0,14.4,358.5571428571429,23.1,-0.5000000000000001,-0.8660254037844386
5738.0,2016-07-18,25.0,3625.3,32.6,363.872,23.5,-0.5000000000000001,-0.8660254037844386
5739.0,2016-07-19,20.0,2549.7,28.0,349.6,24.7,-0.5000000000000001,-0.8660254037844386
5740.0,2016-07-20,40.0,5804.5,55.9,361.2675,25.6,-0.5000000000000001,-0.8660254037844386
5741.0,2016-07-21,16.0,2404.4,29.4,346.56875,27.1,-0.5000000000000001,-0.8660254037844386
5742.0,2016-07-22,62.0,6734.6,76.1,356.8467741935484,27.6,-0.5000000000000001,-0.8660254037844386
5743.0,2016-07-23,18.0,2596.5,29.1,349.0888888888889,29.1,-0.5000000000000001,-0.8660254037844386
5744.0,2016-07-24,72.0,7214.7,95.6,349.23055555555555,22.8,-0.5000000000000001,-0.8660254037844386
5745.0,2016-07-25,70.0,8120.3,97.9,354.8142857142857,23.0,-0.5000000000000001,-0.8660254037844386
5746.0,2016-07-26,18.0,3346.0,32.7,347.9222222222222,19.4,-0.5000000000000001,-0.8660254037844386
5747.0,2016-07-27,101.0,14237.4,134.6,362.2811881188119,20.3,-0.5000000000000001,-0.8660254037844386
5748.0,2016-07-28,100.0,11699.9,133.6,353.334,22.6,-0.5000000000000001,-0.8660254037844386
5749.0,2016-07-29,122.0,13510.1,165.8,352.077868852459,24.0,-0.5000000000000001,-0.8660254037844386
5750.0,2016-07-30,41.0,5582.5,77.0,345.8121951219512,23.4,-0.5000000000000001,-0.8660254037844386
5751.0,2016-07-31,119.0,13612.5,190.1,346.53109243697475,24.5,-0.5000000000000001,-0.8660254037844386
5752.0,2016-08-01,38.0,6356.7,62.6,353.44473684210527,25.6,-0.8660254037844384,-0.5000000000000004
5753.0,2016-08-02,77.0,10807.1,93.1,359.2376623376623,23.8,-0.8660254037844384,-0.5000000000000004
5754.0,2016-08-03,57.0,5235.6,67.4,354.17894736842106,19.3,-0.8660254037844384,-0.5000000000000004
5755.0,2016-08-04,32.0,3339.7,45.0,348.21875,20.8,-0.8660254037844384,-0.5000000000000004
5756.0,2016-08-05,56.0,7534.7,72.7,361.8607142857143,20.9,-0.8660254037844384,-0.5000000000000004
5757.0,2016-08-06,23.0,7082.599999999999,47.8,359.508695652174,22.4,-0.8660254037844384,-0.5000000000000004
5758.0,2016-08-07,26.0,2435.8,33.0,355.5115384615384,22.4,-0.8660254037844384,-0.5000000000000004
5759.0,2016-08-08,16.0,1364.9,18.7,352.03125,22.8,-0.8660254037844384,-0.5000000000000004
5760.0,2016-08-09,41.0,2092.8,43.4,338.0219512195122,23.3,-0.8660254037844384,-0.5000000000000004
5761.0,2016-08-10,38.0,4378.3,46.2,360.57631578947365,24.4,-0.8660254037844384,-0.5000000000000004
5762.0,2016-08-11,53.0,4581.2,65.0,346.77735849056603,26.4,-0.8660254037844384,-0.5000000000000004
5763.0,2016-08-12,45.0,9272.9,77.7,363.1311111111111,22.7,-0.8660254037844384,-0.5000000000000004
5764.0,2016-08-13,12.0,1279.1,17.6,347.475,23.7,-0.8660254037844384,-0.5000000000000004
5765.0,2016-08-14,43.0,6860.1,58.5,364.5744186046512,23.6,-0.8660254037844384,-0.5000000000000004
5766.0,2016-08-15,16.0,2156.5,26.2,352.64375,22.7,-0.8660254037844384,-0.5000000000000004
5767.0,2016-08-16,93.0,10673.5,127.1,349.22150537634406,22.9,-0.8660254037844384,-0.5000000000000004
5768.0,2016-08-17,71.0,12722.0,109.6,360.5605633802817,22.7,-0.8660254037844384,-0.5000000000000004
5769.0,2016-08-18,41.0,9072.9,70.1,363.0121951219512,21.4,-0.8660254037844384,-0.5000000000000004
5770.0,2016-08-19,44.0,8384.4,59.4,367.4931818181818,23.3,-0.8660254037844384,-0.5000000000000004
5771.0,2016-08-20,13.0,2553.2,21.5,357.59230769230766,25.3,-0.8660254037844384,-0.5000000000000004
5772.0,2016-08-21,15.0,1022.0,16.4,348.2866666666667,22.9,-0.8660254037844384,-0.5000000000000004
5773.0,2016-08-22,43.0,8334.7,80.0,354.4488372093023,24.5,-0.8660254037844384,-0.5000000000000004
5774.0,2016-08-23,109.0,10787.1,144.7,347.2155963302752,26.3,-0.8660254037844384,-0.5000000000000004
5775.0,2016-08-24,49.0,6094.3,81.9,349.09591836734694,21.8,-0.8660254037844384,-0.5000000000000004
5776.0,2016-08-25,74.0,7840.1,90.5,351.2081081081081,20.8,-0.8660254037844384,-0.5000000000000004
5777.0,2016-08-26,24.0,3526.6,36.2,356.02500000000003,21.0,-0.8660254037844384,-0.5000000000000004
5778.0,2016-08-27,52.0,5502.3,69.0,351.3019230769231,21.8,-0.8660254037844384,-0.5000000000000004
5779.0,2016-08-28,46.0,5794.0,57.1,362.08043478260873,23.7,-0.8660254037844384,-0.5000000000000004
5780.0,2016-08-29,28.0,2827.9,35.9,351.29285714285714,23.7,-0.8660254037844384,-0.5000000000000004
5781.0,2016-08-30,5.0,719.7,8.2,357.58000000000004,23.3,-0.8660254037844384,-0.5000000000000004
5782.0,2016-08-31,10.0,758.6,12.8,345.7,23.7,-0.8660254037844384,-0.5000000000000004
5783.0,2016-09-01,2.0,157.1,2.5,355.0,26.1,-1.0,-1.8369701987210297e-16
5784.0,2016-09-02,8.0,687.1,8.6,353.975,25.6,-1.0,-1.8369701987210297e-16
5785.0,2016-09-03,13.0,875.0,14.6,346.83076923076925,23.2,-1.0,-1.8369701987210297e-16
5786.0,2016-09-04,11.0,1413.9,16.6,355.8727272727273,24.2,-1.0,-1.8369701987210297e-16
5787.0,2016-09-05,28.0,3692.0,38.2,352.7107142857143,23.3,-1.0,-1.8369701987210297e-16
5788.0,2016-09-06,17.0,4233.5,24.0,367.0470588235294,23.3,-1.0,-1.8369701987210297e-16
5789.0,2016-09-07,26.0,5087.9,42.0,363.0692307692307,23.7,-1.0,-1.8369701987210297e-16
5790.0,2016-09-08,16.0,1316.4,20.2,352.43125,24.4,-1.0,-1.8369701987210297e-16
5791.0,2016-09-09,13.0,1050.2,15.9,349.84615384615387,22.2,-1.0,-1.8369701987210297e-16
5792.0,2016-09-10,20.0,1946.8,23.8,349.32,23.3,-1.0,-1.8369701987210297e-16
5793.0,2016-09-11,11.0,1532.6999999999998,17.0,352.91818181818184,24.0,-1.0,-1.8369701987210297e-16
5794.0,2016-09-12,36.0,2347.8,41.5,346.8388888888889,25.3,-1.0,-1.8369701987210297e-16
5795.0,2016-09-13,9.0,970.7,15.9,349.1777777777777,26.5,-1.0,-1.8369701987210297e-16
5796.0,2016-09-14,5.0,394.2,10.8,330.48,25.9,-1.0,-1.8369701987210297e-16
5797.0,2016-09-15,4.0,125.1,4.800000000000001,327.75,26.7,-1.0,-1.8369701987210297e-16
5798.0,2016-09-16,5.0,704.1,11.5,348.8,25.7,-1.0,-1.8369701987210297e-16
5799.0,2016-09-17,20.0,2257.4,28.1,352.09000000000003,25.5,-1.0,-1.8369701987210297e-16
5800.0,2016-09-18,18.0,933.0,19.4,341.2055555555555,22.5,-1.0,-1.8369701987210297e-16
5801.0,2016-09-19,7.0,440.1,7.4,348.3428571428572,22.3,-1.0,-1.8369701987210297e-16
5802.0,2016-09-20,10.0,347.4,12.8,325.4,25.3,-1.0,-1.8369701987210297e-16
5803.0,2016-09-21,12.0,1003.1,16.1,341.39166666666665,21.4,-1.0,-1.8369701987210297e-16
5804.0,2016-09-22,8.0,927.4,12.8,346.8,24.7,-1.0,-1.8369701987210297e-16
5805.0,2016-09-23,33.0,10449.8,76.8,362.71818181818185,25.2,-1.0,-1.8369701987210297e-16
5806.0,2016-09-24,35.0,4900.8,51.8,351.2942857142857,26.3,-1.0,-1.8369701987210297e-16
5807.0,2016-09-25,41.0,10583.5,69.6,369.0926829268293,28.8,-1.0,-1.8369701987210297e-16
5808.0,2016-09-26,97.0,9811.5,140.8,347.5649484536083,27.6,-1.0,-1.8369701987210297e-16
5809.0,2016-09-27,21.0,2413.4,26.7,349.7095238095238,26.6,-1.0,-1.8369701987210297e-16
5810.0,2016-09-28,25.0,3064.1,37.0,353.1,27.0,-1.0,-1.8369701987210297e-16
5811.0,2016-09-29,33.0,4865.900000000001,46.5,361.3818181818182,24.1,-1.0,-1.8369701987210297e-16
5812.0,2016-09-30,14.0,2757.5,37.0,347.2,25.7,-1.0,-1.8369701987210297e-16
5813.0,2016-10-01,67.0,7586.0,113.6,343.0820895522388,27.0,-0.8660254037844386,0.5000000000000001
5814.0,2016-10-02,117.0,12621.0,140.8,358.2940170940171,26.9,-0.8660254037844386,0.5000000000000001
5815.0,2016-10-03,44.0,4254.2,49.6,359.32045454545454,26.7,-0.8660254037844386,0.5000000000000001
5816.0,2016-10-04,44.0,7176.3,79.4,357.1,26.2,-0.8660254037844386,0.5000000000000001
5817.0,2016-10-05,108.0,16224.6,160.0,355.4277777777777,28.7,-0.8660254037844386,0.5000000000000001
5818.0,2016-10-06,152.0,23442.3,222.9,358.42565789473684,29.1,-0.8660254037844386,0.5000000000000001
5819.0,2016-10-07,178.0,38696.5,385.7,353.66123595505616,29.0,-0.8660254037844386,0.5000000000000001
5820.0,2016-10-08,285.0,36651.6,429.8,351.0421052631579,32.2,-0.8660254037844386,0.5000000000000001
5821.0,2016-10-09,179.0,36065.3,275.2,364.0843575418994,25.5,-0.8660254037844386,0.5000000000000001
5822.0,2016-10-10,223.0,34651.5,341.1,356.42466367713,26.4,-0.8660254037844386,0.5000000000000001
5823.0,2016-10-11,157.0,19367.9,205.8,358.2286624203822,29.2,-0.8660254037844386,0.5000000000000001
5824.0,2016-10-12,347.0,64268.7,494.2,361.7593659942363,24.5,-0.8660254037844386,0.5000000000000001
5825.0,2016-10-13,192.0,43157.6,342.5,357.41562500000003,26.1,-0.8660254037844386,0.5000000000000001
5826.0,2016-10-14,213.0,31826.4,384.9,349.549765258216,23.4,-0.8660254037844386,0.5000000000000001
5827.0,2016-10-15,258.0,43942.9,376.4,360.4290697674418,24.1,-0.8660254037844386,0.5000000000000001
5828.0,2016-10-16,118.0,24499.9,208.3,359.171186440678,25.4,-0.8660254037844386,0.5000000000000001
5829.0,2016-10-17,130.0,22510.4,205.9,357.9838461538462,28.3,-0.8660254037844386,0.5000000000000001
5830.0,2016-10-18,43.0,7223.7,69.1,359.7372093023256,25.7,-0.8660254037844386,0.5000000000000001
5831.0,2016-10-19,83.0,10187.5,107.6,360.53614457831327,29.4,-0.8660254037844386,0.5000000000000001
5832.0,2016-10-20,57.0,6566.7,78.0,352.81403508771933,27.0,-0.8660254037844386,0.5000000000000001
5833.0,2016-10-21,108.0,19152.3,129.70000000000002,372.3342592592592,26.8,-0.8660254037844386,0.5000000000000001
5834.0,2016-10-22,78.0,6426.1,97.5,343.5153846153846,27.6,-0.8660254037844386,0.5000000000000001
5835.0,2016-10-23,65.0,20708.1,132.9,367.19692307692304,21.6,-0.8660254037844386,0.5000000000000001
5836.0,2016-10-24,91.0,9901.9,127.5,349.75274725274727,25.3,-0.8660254037844386,0.5000000000000001
5837.0,2016-10-25,53.0,18697.2,95.4,368.0641509433962,27.5,-0.8660254037844386,0.5000000000000001
5838.0,2016-10-26,52.0,7629.6,83.4,355.475,28.0,-0.8660254037844386,0.5000000000000001
5839.0,2016-10-27,91.0,13761.9,125.1,360.8186813186813,29.2,-0.8660254037844386,0.5000000000000001
5840.0,2016-10-28,128.0,22772.7,170.6,372.50234375,28.6,-0.8660254037844386,0.5000000000000001
5841.0,2016-10-29,90.0,6881.7,101.4,350.01444444444445,28.2,-0.8660254037844386,0.5000000000000001
5842.0,2016-10-30,71.0,7759.3,86.5,362.0521126760564,27.7,-0.8660254037844386,0.5000000000000001
5843.0,2016-10-31,99.0,13739.2,158.0,347.19797979797977,28.3,-0.8660254037844386,0.5000000000000001
5844.0,2016-11-01,126.0,23063.2,199.0,356.2888888888889,26.3,-0.5000000000000004,0.8660254037844384
5845.0,2016-11-02,146.0,17942.9,201.1,353.9445205479452,28.9,-0.5000000000000004,0.8660254037844384
5846.0,2016-11-03,89.0,13497.3,148.5,352.86404494382026,27.5,-0.5000000000000004,0.8660254037844384
5847.0,2016-11-04,336.0,27088.5,402.5,349.0217261904762,29.3,-0.5000000000000004,0.8660254037844384
5848.0,2016-11-05,199.0,32498.0,310.3,358.754271356784,34.4,-0.5000000000000004,0.8660254037844384
5849.0,2016-11-06,236.0,44753.4,387.7,361.0957627118645,33.3,-0.5000000000000004,0.8660254037844384
5850.0,2016-11-07,219.0,35958.7,330.8,360.4397260273973,28.9,-0.5000000000000004,0.8660254037844384
5851.0,2016-11-08,168.0,35570.1,348.6,352.385119047619,32.5,-0.5000000000000004,0.8660254037844384
5852.0,2016-11-09,105.0,18334.2,152.5,364.26952380952383,31.7,-0.5000000000000004,0.8660254037844384
5853.0,2016-11-10,94.0,15118.4,133.0,359.98085106382973,32.5,-0.5000000000000004,0.8660254037844384
5854.0,2016-11-11,102.0,10827.8,154.4,350.956862745098,31.8,-0.5000000000000004,0.8660254037844384
5855.0,2016-11-12,74.0,9124.9,95.8,353.5243243243243,31.6,-0.5000000000000004,0.8660254037844384
5856.0,2016-11-13,253.0,29224.7,314.40000000000003,353.0924901185771,36.0,-0.5000000000000004,0.8660254037844384
5857.0,2016-11-14,232.0,30161.3,324.0,353.26637931034486,30.1,-0.5000000000000004,0.8660254037844384
5858.0,2016-11-15,228.0,30200.9,319.5,359.9214912280702,27.4,-0.5000000000000004,0.8660254037844384
5859.0,2016-11-16,421.0,52756.4,651.0,350.6332541567696,28.1,-0.5000000000000004,0.8660254037844384
5860.0,2016-11-17,504.0,86429.1,793.3,361.1561507936508,28.3,-0.5000000000000004,0.8660254037844384
5861.0,2016-11-18,285.0,40537.8,508.3,348.29087719298246,27.3,-0.5000000000000004,0.8660254037844384
5862.0,2016-11-19,196.0,18147.8,272.2,347.9137755102041,28.1,-0.5000000000000004,0.8660254037844384
5863.0,2016-11-20,96.0,12112.3,151.7,351.721875,28.6,-0.5000000000000004,0.8660254037844384
5864.0,2016-11-21,162.0,19578.8,220.5,354.85185185185185,29.7,-0.5000000000000004,0.8660254037844384
5865.0,2016-11-22,124.0,20560.2,184.9,365.025,28.8,-0.5000000000000004,0.8660254037844384
5866.0,2016-11-23,135.0,24150.3,208.3,351.2377777777777,31.2,-0.5000000000000004,0.8660254037844384
5867.0,2016-11-24,126.0,17972.5,159.3,366.9150793650794,35.1,-0.5000000000000004,0.8660254037844384
5868.0,2016-11-25,131.0,17265.3,239.0,341.6564885496183,29.0,-0.5000000000000004,0.8660254037844384
5869.0,2016-11-26,129.0,16695.1,181.8,351.19147286821703,27.0,-0.5000000000000004,0.8660254037844384
5870.0,2016-11-27,81.0,10982.1,110.8,361.7654320987654,29.7,-0.5000000000000004,0.8660254037844384
5871.0,2016-11-28,98.0,22180.5,171.4,363.5602040816327,29.9,-0.5000000000000004,0.8660254037844384
5872.0,2016-11-29,111.0,32240.6,184.4,365.8351351351351,30.7,-0.5000000000000004,0.8660254037844384
5873.0,2016-11-30,123.0,35375.7,213.7,362.4227642276423,31.3,-0.5000000000000004,0.8660254037844384
5874.0,2016-12-01,145.0,25751.5,244.2,358.17793103448275,30.2,-2.4492935982947064e-16,1.0
5875.0,2016-12-02,226.0,34758.2,334.8,355.0761061946902,30.4,-2.4492935982947064e-16,1.0
5876.0,2016-12-03,361.0,85916.2,509.0,374.105540166205,30.8,-2.4492935982947064e-16,1.0
5877.0,2016-12-04,139.0,13968.9,206.0,349.6151079136691,30.3,-2.4492935982947064e-16,1.0
5878.0,2016-12-05,207.0,29499.4,301.0,357.68502415458937,30.3,-2.4492935982947064e-16,1.0
5879.0,2016-12-06,268.0,70869.2,481.8,361.5936567164179,33.8,-2.4492935982947064e-16,1.0
5880.0,2016-12-07,254.0,76382.7,465.3,359.5956692913386,31.3,-2.4492935982947064e-16,1.0
5881.0,2016-12-08,168.0,32081.3,252.7,364.9458333333333,28.4,-2.4492935982947064e-16,1.0
5882.0,2016-12-09,92.0,13932.2,147.3,354.2641304347826,28.6,-2.4492935982947064e-16,1.0
5883.0,2016-12-10,53.0,11567.6,72.5,369.2547169811321,27.7,-2.4492935982947064e-16,1.0
5884.0,2016-12-11,143.0,82257.1,274.9,372.6237762237762,27.2,-2.4492935982947064e-16,1.0
5885.0,2016-12-12,117.0,39487.4,191.3,373.9111111111111,28.1,-2.4492935982947064e-16,1.0
5886.0,2016-12-13,24.0,5782.599999999999,44.8,365.2166666666667,28.8,-2.4492935982947064e-16,1.0
5887.0,2016-12-14,38.0,4431.5,53.0,350.5236842105263,29.5,-2.4492935982947064e-16,1.0
5888.0,2016-12-15,22.0,3531.7,31.1,366.20454545454544,30.6,-2.4492935982947064e-16,1.0
5889.0,2016-12-16,54.0,7985.5,69.4,359.47962962962964,30.0,-2.4492935982947064e-16,1.0
5890.0,2016-12-17,32.0,3930.1,45.2,357.065625,31.0,-2.4492935982947064e-16,1.0
5891.0,2016-12-18,47.0,7417.6,66.5,355.9404255319149,32.3,-2.4492935982947064e-16,1.0
5892.0,2016-12-19,26.0,6480.1,49.3,360.61538461538464,27.8,-2.4492935982947064e-16,1.0
5893.0,2016-12-20,11.0,1511.0,16.5,357.04545454545456,29.6,-2.4492935982947064e-16,1.0
5894.0,2016-12-21,31.0,4713.0,52.3,353.4548387096774,34.1,-2.4492935982947064e-16,1.0
5895.0,2016-12-22,11.0,1512.6,15.6,352.5090909090909,31.5,-2.4492935982947064e-16,1.0
5896.0,2016-12-23,39.0,12219.0,64.8,356.0205128205128,27.7,-2.4492935982947064e-16,1.0
5897.0,2016-12-24,3.0,254.4,3.9,352.9666666666667,29.2,-2.4492935982947064e-16,1.0
5898.0,2016-12-25,6.0,667.4,8.2,353.1,27.5,-2.4492935982947064e-16,1.0
5899.0,2016-12-26,2.0,120.3,2.1,356.95000000000005,29.3,-2.4492935982947064e-16,1.0
5900.0,2016-12-27,15.0,4499.2,35.300000000000004,355.56666666666666,28.9,-2.4492935982947064e-16,1.0
5901.0,2016-12-28,22.0,4294.5,33.0,361.0545454545455,29.8,-2.4492935982947064e-16,1.0
5902.0,2016-12-29,21.0,2526.7,33.5,351.4809523809524,30.8,-2.4492935982947064e-16,1.0
5903.0,2016-12-30,28.0,2987.9,36.0,357.11785714285713,32.4,-2.4492935982947064e-16,1.0
5904.0,2016-12-31,7.0,967.0,13.9,358.11428571428576,33.9,-2.4492935982947064e-16,1.0
5905.0,2017-01-01,13.0,1126.2,14.4,358.65384615384613,34.7,0.49999999999999994,0.8660254037844387
5906.0,2017-01-02,2.0,431.0,2.6,379.6,32.5,0.49999999999999994,0.8660254037844387
5907.0,2017-01-03,5.0,2173.6,13.1,371.16,26.8,0.49999999999999994,0.8660254037844387
5908.0,2017-01-04,6.0,471.8,8.0,353.6166666666666,29.6,0.49999999999999994,0.8660254037844387
5909.0,2017-01-05,11.0,728.9,15.5,342.09090909090907,29.4,0.49999999999999994,0.8660254037844387
5910.0,2017-01-06,2.0,155.6,2.0,359.55,28.6,0.49999999999999994,0.8660254037844387
5911.0,2017-01-07,3.0,281.3,3.8,360.06666666666666,28.5,0.49999999999999994,0.8660254037844387
5912.0,2017-01-08,9.0,923.7,11.3,353.03333333333336,29.2,0.49999999999999994,0.8660254037844387
5913.0,2017-01-09,4.0,366.0,5.6,348.425,30.0,0.49999999999999994,0.8660254037844387
5914.0,2017-01-10,10.0,235.1,10.9,324.41,31.2,0.49999999999999994,0.8660254037844387
5915.0,2017-01-11,10.0,2387.4,21.8,342.33000000000004,32.3,0.49999999999999994,0.8660254037844387
5916.0,2017-01-12,18.0,2122.3,33.4,338.84444444444443,35.6,0.49999999999999994,0.8660254037844387
5917.0,2017-01-13,16.0,2029.4,17.6,368.25,33.3,0.49999999999999994,0.8660254037844387
5919.0,2017-01-15,1.0,55.1,1.1,345.2,32.0,0.49999999999999994,0.8660254037844387
5920.0,2017-01-16,4.0,461.8,4.7,356.4,31.2,0.49999999999999994,0.8660254037844387
5921.0,2017-01-17,30.0,4382.9,49.5,340.95,31.9,0.49999999999999994,0.8660254037844387
5922.0,2017-01-18,14.0,1159.2,18.9,340.7285714285714,35.0,0.49999999999999994,0.8660254037844387
5923.0,2017-01-19,10.0,478.8,12.0,332.6,30.9,0.49999999999999994,0.8660254037844387
5924.0,2017-01-20,10.0,1615.0,11.6,370.44,32.3,0.49999999999999994,0.8660254037844387
5925.0,2017-01-21,1.0,132.5,1.0,379.1,33.6,0.49999999999999994,0.8660254037844387
5926.0,2017-01-22,1.0,56.1,1.0,352.8,29.1,0.49999999999999994,0.8660254037844387
5927.0,2017-01-23,10.0,3060.2,13.9,378.6,29.2,0.49999999999999994,0.8660254037844387
5928.0,2017-01-24,6.0,485.8,7.1,345.9666666666667,32.2,0.49999999999999994,0.8660254037844387
5929.0,2017-01-25,6.0,956.6,17.3,344.1166666666666,31.4,0.49999999999999994,0.8660254037844387
5930.0,2017-01-26,17.0,3294.0,23.5,368.02941176470586,32.3,0.49999999999999994,0.8660254037844387
5931.0,2017-01-27,6.0,451.0,6.9,361.8333333333333,29.1,0.49999999999999994,0.8660254037844387
5932.0,2017-01-28,10.0,280.9,12.2,323.34000000000003,30.6,0.49999999999999994,0.8660254037844387
5933.0,2017-01-29,11.0,678.1999999999999,17.3,331.3454545454546,31.8,0.49999999999999994,0.8660254037844387
5935.0,2017-01-31,18.0,1396.5,20.2,354.19444444444446,32.5,0.49999999999999994,0.8660254037844387
5936.0,2017-02-01,18.0,1610.6,27.4,346.7111111111111,32.9,0.8660254037844386,0.5000000000000001
5937.0,2017-02-02,8.0,936.2,10.6,354.0125,32.9,0.8660254037844386,0.5000000000000001
5938.0,2017-02-03,8.0,953.6,11.0,363.025,32.4,0.8660254037844386,0.5000000000000001
5939.0,2017-02-04,5.0,510.5,5.6,361.26,32.8,0.8660254037844386,0.5000000000000001
5940.0,2017-02-05,5.0,675.1,5.9,368.78,32.8,0.8660254037844386,0.5000000000000001
5941.0,2017-02-06,16.0,493.6,18.0,328.64375,33.0,0.8660254037844386,0.5000000000000001
5942.0,2017-02-07,21.0,2250.3,23.5,361.8904761904762,32.8,0.8660254037844386,0.5000000000000001
5943.0,2017-02-08,18.0,2723.5,27.3,348.7944444444445,32.8,0.8660254037844386,0.5000000000000001
5944.0,2017-02-09,7.0,473.8,9.7,340.12857142857143,32.2,0.8660254037844386,0.5000000000000001
5945.0,2017-02-10,2.0,167.2,2.7,343.8,33.0,0.8660254037844386,0.5000000000000001
5946.0,2017-02-11,25.0,1333.8,25.1,339.32,37.0,0.8660254037844386,0.5000000000000001
5947.0,2017-02-12,116.0,36687.3,167.4,389.776724137931,37.6,0.8660254037844386,0.5000000000000001
5948.0,2017-02-13,36.0,2216.2,51.4,334.6388888888889,35.6,0.8660254037844386,0.5000000000000001
5949.0,2017-02-14,29.0,2789.0,45.8,349.2344827586207,30.3,0.8660254037844386,0.5000000000000001
5950.0,2017-02-15,9.0,557.3,12.9,341.2888888888889,30.4,0.8660254037844386,0.5000000000000001
5951.0,2017-02-16,11.0,1091.4,15.9,342.93636363636364,31.7,0.8660254037844386,0.5000000000000001
5952.0,2017-02-17,32.0,4238.4,47.6,348.74375,31.8,0.8660254037844386,0.5000000000000001
5953.0,2017-02-18,36.0,5012.4,78.0,345.0444444444445,31.9,0.8660254037844386,0.5000000000000001
5954.0,2017-02-19,14.0,2114.6,21.5,361.4357142857143,34.0,0.8660254037844386,0.5000000000000001
5955.0,2017-02-20,45.0,6164.0,70.7,351.34222222222223,31.7,0.8660254037844386,0.5000000000000001
