acq_date,fire_area,soi,max_t_bne,max_t_mel,max_t_cns,max_t_pth,max_t_syd
2006-10-12,833.46,-16.0,24.8,34.8,26.4,19.9,31.4
2006-10-13,660.69,-16.0,25.9,22.8,28.2,19.8,36.4
2006-10-14,962.71,-16.0,26.5,21.4,28.0,22.8,37.3
2006-10-15,1026.48,-16.0,28.8,15.7,28.0,26.4,22.7
2006-10-16,901.56,-16.0,28.0,20.8,28.4,19.6,19.2
2006-10-17,1202.49,-16.0,24.3,26.9,29.0,19.7,24.1
2006-10-18,878.9200000000001,-16.0,26.0,22.6,29.2,23.9,31.9
2006-10-19,1242.46,-16.0,27.3,22.7,28.6,28.6,24.2
2006-10-20,1048.39,-16.0,26.6,19.7,29.2,31.1,28.7
2006-10-21,1097.21,-16.0,28.2,14.4,28.3,29.8,16.2
2006-10-22,1081.31,-16.0,24.9,19.0,29.2,21.6,18.1
2006-10-23,1402.28,-16.0,23.8,23.8,27.4,22.1,21.0
2006-10-24,914.47,-16.0,23.9,29.1,28.3,25.6,23.5
2006-10-25,758.46,-16.0,25.7,16.1,28.7,25.0,27.3
2006-10-26,1128.8,-16.0,26.2,18.0,28.6,26.6,21.5
2006-10-27,921.1599999999999,-16.0,26.8,16.3,29.0,28.7,29.2
2006-10-28,602.6400000000001,-16.0,33.3,12.7,28.0,31.9,20.1
2006-10-29,1817.15,-16.0,24.7,15.7,28.5,21.4,18.7
2006-10-30,873.56,-16.0,23.9,19.7,30.3,23.9,21.4
2006-10-31,631.3999999999999,-16.0,26.4,20.9,30.3,25.6,26.1
2006-11-10,2719.42,-1.4,23.6,26.1,30.9,22.3,24.4
2006-11-11,3730.4500000000003,-1.4,27.4,24.6,30.5,22.0,31.0
2006-11-12,3743.3999999999996,-1.4,29.0,27.3,31.2,24.9,28.4
2006-11-13,5281.07,-1.4,29.9,13.9,30.4,34.2,28.3
2006-11-14,3836.56,-1.4,28.0,18.8,30.0,33.9,24.0
2006-11-15,3519.7400000000002,-1.4,30.2,11.9,30.6,29.4,26.4
2006-11-16,6757.650000000001,-1.4,22.0,13.5,35.3,24.7,16.0
2006-11-17,5481.23,-1.4,25.3,20.4,31.7,24.6,18.9
2006-11-18,3803.52,-1.4,26.1,27.6,30.7,29.2,24.0
2006-11-19,4259.05,-1.4,26.2,32.3,30.2,24.8,26.5
2006-11-20,3828.59,-1.4,25.7,33.0,29.9,23.9,31.4
2006-11-21,3649.29,-1.4,26.4,34.9,30.8,27.2,36.4
2006-11-22,3526.04,-1.4,27.5,22.0,30.5,32.4,40.0
2006-11-23,3472.11,-1.4,29.1,23.0,30.3,29.9,24.2
2006-11-24,3832.43,-1.4,28.5,26.7,30.8,26.9,25.0
2006-11-25,3020.4399999999996,-1.4,28.6,21.5,30.8,31.1,28.2
2006-11-26,2946.55,-1.4,31.9,20.9,31.4,35.7,22.7
2006-11-27,2889.84,-1.4,30.0,24.6,31.5,26.8,24.7
2006-11-28,3185.21,-1.4,31.6,26.1,31.9,28.4,32.7
2006-11-29,4928.469999999999,-1.4,33.2,18.2,32.7,22.7,22.2
2006-11-30,2751.04,-1.4,25.0,31.3,30.7,22.2,23.7
2006-12-10,2060.72,-3.5,27.3,40.8,27.9,29.7,26.8
2006-12-11,1482.82,-3.5,27.1,20.5,30.2,32.8,31.3
2006-12-12,1446.31,-3.5,29.2,20.3,30.5,35.8,18.9
2006-12-13,1228.14,-3.5,28.5,26.1,30.9,26.5,25.8
2006-12-14,2490.08,-3.5,29.9,34.5,31.4,28.7,33.4
2006-12-15,691.0500000000002,-3.5,31.1,19.0,31.5,32.6,19.1
2006-12-16,797.3,-3.5,28.2,22.2,31.3,38.8,21.4
2006-12-17,1144.4099999999999,-3.5,25.1,27.3,31.8,33.0,23.5
2006-12-18,1727.3600000000001,-3.5,27.0,28.4,32.4,31.2,26.4
2006-12-19,708.6700000000001,-3.5,27.8,22.8,30.6,29.9,22.3
2006-12-20,1179.63,-3.5,27.4,28.0,31.4,25.9,23.3
2006-12-21,1126.45,-3.5,28.1,36.4,30.7,26.9,26.6
2006-12-22,308.18,-3.5,26.7,32.5,32.0,31.1,27.3
2006-12-23,273.9,-3.5,27.9,18.1,31.8,33.9,30.1
2006-12-24,296.66,-3.5,27.8,19.7,31.2,33.9,21.8
2006-12-25,339.45000000000005,-3.5,31.6,,31.8,35.1,26.9
2006-12-26,220.06,-3.5,21.7,,31.9,36.5,20.8
2006-12-27,302.90999999999997,-3.5,20.3,,32.3,38.2,23.6
2006-12-28,237.94000000000003,-3.5,24.3,,29.9,31.4,26.9
2006-12-29,223.69,-3.5,27.5,,31.1,26.2,24.6
2006-12-30,311.31999999999994,-3.5,27.9,,32.0,28.1,24.7
2006-12-31,305.08000000000004,-3.5,27.2,,31.6,36.0,24.8
2007-10-10,1570.97,5.4,23.4,23.4,31.7,19.3,21.1
2007-10-11,2044.37,5.4,27.3,20.7,31.7,22.0,29.3
2007-10-12,2243.63,5.4,31.5,13.8,31.8,24.8,18.9
2007-10-13,3272.66,5.4,26.8,15.0,33.5,29.4,18.1
2007-10-14,3563.35,5.4,24.1,20.5,30.5,24.1,25.9
2007-10-15,2922.31,5.4,28.2,28.3,28.4,26.2,29.9
2007-10-16,2656.81,5.4,28.3,16.4,30.0,28.8,34.1
2007-10-17,2531.33,5.4,27.0,17.9,30.8,21.0,18.6
2007-10-18,2737.4300000000003,5.4,23.1,24.0,29.9,20.9,23.3
2007-10-19,1738.25,5.4,24.5,19.9,29.2,27.1,31.9
2007-10-20,1109.8600000000001,5.4,24.4,27.0,29.8,19.6,25.0
2007-10-21,951.47,5.4,25.0,32.9,28.9,21.3,29.3
2007-10-22,830.5100000000001,5.4,26.3,21.2,30.7,23.7,33.2
2007-10-23,935.73,5.4,28.9,16.3,29.9,26.0,21.0
2007-10-24,806.4,5.4,28.9,19.3,30.4,30.7,19.7
2007-10-25,800.2900000000001,5.4,27.8,13.3,29.9,26.4,21.4
2007-10-26,867.7100000000002,5.4,27.8,21.9,31.3,21.2,23.6
2007-10-27,1419.25,5.4,31.7,27.7,32.0,16.0,25.6
2007-10-28,1857.51,5.4,29.4,27.4,31.4,18.1,28.9
2007-10-29,1412.33,5.4,26.7,20.5,31.2,19.5,34.0
2007-10-30,568.2199999999999,5.4,28.1,22.1,31.7,20.4,26.8
2007-10-31,835.4499999999999,5.4,28.1,21.1,31.8,21.6,22.6
2007-11-10,890.8700000000001,9.2,27.0,26.3,33.5,30.9,22.0
2007-11-11,1190.24,9.2,25.2,26.3,31.3,37.0,23.5
2007-11-12,847.65,9.2,24.2,21.2,32.2,39.8,26.2
2007-11-13,764.6000000000001,9.2,25.8,24.2,30.1,32.0,23.3
2007-11-14,1585.39,9.2,25.4,22.3,30.2,30.6,28.4
2007-11-15,1416.16,9.2,26.9,24.4,31.2,30.5,23.6
2007-11-16,1306.2,9.2,26.8,33.2,29.0,28.8,24.1
2007-11-17,1502.48,9.2,25.3,29.6,28.8,25.3,28.1
2007-11-18,1387.9500000000003,9.2,25.4,29.4,28.4,22.4,26.8
2007-11-19,1469.99,9.2,27.3,34.9,29.8,21.0,27.0
2007-11-20,962.4100000000001,9.2,27.0,35.5,29.3,22.2,26.9
2007-11-21,1090.45,9.2,27.3,14.5,30.5,30.1,27.8
2007-11-22,1006.6500000000001,9.2,28.1,17.3,32.1,35.2,20.1
2007-11-23,1172.17,9.2,27.7,19.7,29.9,38.5,20.7
2007-11-24,1040.4700000000003,9.2,27.6,24.0,30.0,31.7,21.6
2007-11-25,2017.6299999999999,9.2,27.8,21.2,30.2,25.6,26.6
2007-11-26,2556.99,9.2,25.2,20.5,30.8,28.7,23.4
2007-11-27,1604.7600000000002,9.2,27.5,29.4,30.3,29.3,22.5
2007-11-28,1360.48,9.2,27.7,27.7,30.2,35.2,26.9
2007-11-29,1657.95,9.2,27.9,26.7,30.7,23.9,25.5
2007-11-30,1534.15,9.2,27.5,27.1,31.4,22.3,24.1
2007-12-10,111.60999999999997,14.4,29.2,19.1,31.8,34.9,22.1
2007-12-11,360.11999999999995,14.4,28.2,21.0,31.3,31.8,20.8
2007-12-12,476.0200000000001,14.4,28.5,26.3,32.1,26.4,23.8
2007-12-13,562.29,14.4,26.2,29.4,32.6,24.3,23.9
2007-12-14,273.25,14.4,28.1,31.5,32.6,26.7,23.8
2007-12-15,125.67,14.4,29.3,17.2,32.9,21.8,28.9
2007-12-16,112.47,14.4,29.7,20.5,32.8,20.9,24.4
2007-12-17,161.22999999999996,14.4,30.7,26.3,33.7,23.1,22.0
2007-12-18,140.20999999999998,14.4,27.1,27.9,32.5,24.3,22.2
2007-12-19,199.86000000000007,14.4,27.8,29.4,33.7,24.7,24.8
2007-12-20,121.05999999999999,14.4,27.6,25.6,33.4,24.6,25.7
2007-12-21,71.64999999999999,14.4,28.9,29.6,33.7,24.1,31.0
2007-12-22,85.08999999999997,14.4,29.8,17.0,32.3,27.4,30.0
2007-12-23,44.580000000000005,14.4,29.2,18.1,32.6,34.2,22.7
2007-12-24,51.989999999999995,14.4,27.6,18.1,32.5,35.9,23.7
2007-12-25,37.56,14.4,28.1,19.7,33.4,40.7,20.1
2007-12-26,75.58,14.4,26.5,25.4,32.6,44.2,25.3
2007-12-27,93.92999999999999,14.4,25.8,24.6,30.9,33.9,23.6
2007-12-28,76.52999999999999,14.4,27.0,34.3,31.3,29.7,27.7
2007-12-29,66.86999999999999,14.4,28.7,38.2,31.6,34.1,28.7
2007-12-30,189.82999999999998,14.4,28.2,30.2,29.8,27.3,28.0
2007-12-31,174.67000000000002,14.4,25.1,38.4,31.4,30.0,27.3
2008-10-10,1232.21,13.4,19.3,23.8,31.3,25.6,23.0
2008-10-11,1332.67,13.4,19.6,26.2,31.2,20.6,24.3
2008-10-12,923.9200000000001,13.4,21.7,28.1,31.0,20.5,25.3
2008-10-13,876.29,13.4,24.3,18.8,30.0,22.1,31.1
2008-10-14,878.3199999999999,13.4,25.0,16.7,26.9,29.5,21.2
2008-10-15,721.8899999999999,13.4,27.2,18.5,29.6,32.1,18.1
2008-10-16,1428.83,13.4,22.6,21.0,30.1,22.3,21.1
2008-10-17,920.1900000000002,13.4,23.1,23.7,29.9,22.0,26.5
2008-10-18,938.1800000000001,13.4,23.2,30.3,29.4,25.8,26.0
2008-10-19,772.3399999999999,13.4,23.3,18.6,29.6,33.5,31.1
2008-10-20,1207.5300000000002,13.4,24.5,16.8,26.8,35.7,19.7
2008-10-21,1669.94,13.4,25.6,15.9,29.0,32.7,17.5
2008-10-22,1850.87,13.4,25.8,16.3,30.9,30.1,14.0
2008-10-23,2608.61,13.4,23.0,20.9,30.7,31.1,15.6
2008-10-24,2153.52,13.4,24.3,23.7,29.5,23.0,19.8
2008-10-25,1436.15,13.4,23.8,28.2,28.9,20.5,25.8
2008-10-26,1037.16,13.4,25.2,28.3,30.0,21.6,27.6
2008-10-27,878.7700000000001,13.4,24.1,21.2,30.0,22.3,34.6
2008-10-28,820.01,13.4,25.6,17.9,30.1,20.3,21.3
2008-10-29,1323.0100000000002,13.4,25.9,24.6,30.4,21.8,18.5
2008-10-30,1566.08,13.4,,28.2,31.0,19.5,26.0
2008-10-31,882.26,13.4,27.9,19.3,32.0,22.5,37.0
2008-11-10,979.39,17.1,27.4,23.9,31.6,26.3,24.6
2008-11-11,1406.08,17.1,26.2,30.8,31.6,22.2,23.4
2008-11-12,1397.6100000000001,17.1,26.7,33.1,31.8,22.5,26.7
2008-11-13,1356.83,17.1,27.5,32.0,32.5,23.3,27.2
2008-11-14,1817.3300000000004,17.1,27.6,20.3,32.5,24.4,29.6
2008-11-15,1195.2800000000002,17.1,30.0,19.5,33.0,25.8,20.5
2008-11-16,934.9200000000001,17.1,31.9,16.6,33.1,25.5,20.3
2008-11-17,684.45,17.1,21.7,19.8,31.4,26.8,21.3
2008-11-18,364.98,17.1,22.1,21.9,31.1,25.9,24.7
2008-11-19,297.94,17.1,28.7,23.2,28.4,29.5,23.5
2008-11-20,188.87,17.1,29.2,14.8,30.9,23.1,29.7
2008-11-21,416.31,17.1,32.7,19.1,32.3,24.4,29.2
2008-11-22,343.62,17.1,32.1,14.5,35.0,23.6,21.9
2008-11-23,429.33,17.1,25.2,17.5,36.4,22.2,18.6
2008-11-24,592.6700000000001,17.1,30.4,14.9,36.0,21.8,19.9
2008-11-25,320.08000000000004,17.1,27.7,23.8,33.4,23.2,19.6
2008-11-26,228.75000000000003,17.1,24.4,28.1,33.2,22.2,22.6
2008-11-27,269.96999999999997,17.1,27.2,29.2,32.6,22.4,25.9
2008-11-28,47.88,17.1,29.0,19.4,30.9,23.9,26.9
2008-11-29,73.00999999999999,17.1,31.6,18.8,31.4,23.4,20.8
2008-11-30,82.03,17.1,30.2,23.9,31.5,24.5,25.8
2008-12-10,258.65000000000003,13.3,30.3,18.6,32.6,21.9,22.3
2008-12-11,141.73,13.3,31.0,24.9,32.9,24.2,20.1
2008-12-12,374.52,13.3,27.6,22.1,33.3,25.8,25.2
2008-12-13,198.03,13.3,34.2,17.2,33.0,31.5,33.5
2008-12-14,160.98000000000005,13.3,31.7,19.1,34.1,38.4,25.4
2008-12-15,271.66999999999996,13.3,30.9,19.7,32.9,26.7,22.1
2008-12-16,285.78999999999996,13.3,28.5,19.3,33.9,26.2,27.8
2008-12-17,99.77000000000001,13.3,29.4,19.7,32.6,25.4,27.2
2008-12-18,94.01000000000002,13.3,30.8,19.3,31.7,31.6,31.8
2008-12-19,123.82999999999998,13.3,31.8,17.0,32.4,29.1,25.4
2008-12-20,139.21000000000004,13.3,27.5,22.1,32.1,23.1,20.5
2008-12-21,41.84,13.3,28.0,28.4,33.1,23.6,23.4
2008-12-22,29.690000000000005,13.3,27.5,32.8,33.4,28.0,25.7
2008-12-23,79.95,13.3,28.5,19.7,32.3,25.2,28.0
2008-12-24,168.54999999999998,13.3,29.9,23.0,32.7,27.1,21.0
2008-12-25,85.38000000000001,13.3,29.5,24.1,33.3,26.6,24.6
2008-12-26,104.60000000000001,13.3,28.7,28.9,33.9,26.4,28.6
2008-12-27,17.18,13.3,29.2,28.9,31.1,28.8,29.8
2008-12-28,13.450000000000001,13.3,30.4,27.4,30.2,30.8,30.8
2008-12-29,29.86,13.3,32.2,20.7,31.4,36.3,23.5
2008-12-30,30.720000000000006,13.3,32.3,22.3,31.9,39.0,30.7
2008-12-31,161.65,13.3,34.9,22.4,30.1,34.6,31.4
2009-10-10,1479.66,-14.7,24.9,18.6,29.6,20.8,16.8
2009-10-11,1171.2,-14.7,22.4,20.3,29.2,17.5,19.9
2009-10-12,1121.49,-14.7,26.8,21.7,29.2,18.5,23.3
2009-10-13,1647.02,-14.7,35.0,17.5,28.8,19.2,25.5
2009-10-14,2829.11,-14.7,31.4,15.9,29.6,23.0,22.8
2009-10-15,2259.5299999999997,-14.7,31.0,14.8,29.6,27.4,23.5
2009-10-16,3377.9300000000003,-14.7,29.6,16.7,30.3,31.7,21.6
2009-10-17,3545.46,-14.7,26.2,16.3,33.7,36.9,20.1
2009-10-18,3197.41,-14.7,25.7,16.1,31.8,24.9,18.9
2009-10-19,2181.32,-14.7,25.2,20.9,28.9,21.2,22.0
2009-10-20,2110.76,-14.7,25.7,26.7,29.9,21.3,26.0
2009-10-21,1596.8000000000002,-14.7,28.1,18.0,30.0,24.3,35.6
2009-10-22,1336.6599999999999,-14.7,28.0,19.9,29.9,23.5,21.5
2009-10-23,2043.16,-14.7,28.3,17.7,29.9,27.5,26.4
2009-10-24,1608.0700000000002,-14.7,28.8,19.3,30.3,21.3,22.6
2009-10-25,2076.1,-14.7,28.9,15.8,31.2,32.5,21.5
2009-10-26,1471.0300000000002,-14.7,28.5,19.1,29.7,23.8,17.3
2009-10-27,1273.3400000000001,-14.7,26.9,22.6,31.0,26.6,19.9
2009-10-28,876.9300000000001,-14.7,26.9,21.8,29.1,21.1,23.9
2009-10-29,1251.8700000000001,-14.7,26.3,29.1,29.5,20.1,22.0
2009-10-30,1396.54,-14.7,26.0,25.2,29.2,25.7,26.2
2009-10-31,997.93,-14.7,27.2,32.2,30.4,21.7,24.5
2009-11-10,777.71,-6.0,25.6,33.6,30.0,29.9,25.6
2009-11-11,1438.07,-6.0,26.2,33.9,28.6,31.8,25.6
2009-11-12,1592.8200000000002,-6.0,27.5,29.7,25.2,30.1,30.0
2009-11-13,1582.1,-6.0,27.8,29.3,28.5,24.9,22.3
2009-11-14,2403.97,-6.0,28.1,31.4,30.3,23.7,27.1
2009-11-15,2362.8599999999997,-6.0,30.4,27.7,30.4,26.6,24.7
2009-11-16,2094.7400000000002,-6.0,31.4,21.1,30.4,23.5,31.6
2009-11-17,1796.46,-6.0,34.4,22.6,29.1,22.6,22.1
2009-11-18,2022.4099999999999,-6.0,28.2,31.9,29.1,21.7,26.0
2009-11-19,1674.84,-6.0,29.6,33.6,30.7,20.2,28.6
2009-11-20,1783.35,-6.0,31.9,36.4,31.6,20.8,36.3
2009-11-21,1513.53,-6.0,30.7,24.6,29.4,21.6,27.5
2009-11-22,1241.69,-6.0,31.7,16.5,30.7,26.9,42.5
2009-11-23,1395.74,-6.0,31.3,20.3,30.1,33.6,22.6
2009-11-24,1244.1299999999999,-6.0,29.8,24.0,31.0,35.8,23.5
2009-11-25,1241.8999999999999,-6.0,30.2,26.6,30.9,23.0,27.7
2009-11-26,1040.6100000000001,-6.0,28.6,28.8,30.9,20.3,28.1
2009-11-27,871.04,-6.0,31.2,26.4,31.6,21.7,32.7
2009-11-28,670.3799999999999,-6.0,34.2,23.0,29.5,31.5,33.3
2009-11-29,1571.08,-6.0,34.8,19.4,29.8,28.7,32.2
2009-11-30,2045.04,-6.0,34.3,19.9,30.7,25.6,21.6
2009-12-10,1437.4099999999999,-7.0,33.0,23.7,29.4,26.5,30.3
2009-12-11,502.95000000000005,-7.0,33.2,19.5,30.8,31.8,27.6
2009-12-12,357.10999999999996,-7.0,30.8,21.6,30.8,37.0,27.9
2009-12-13,1134.13,-7.0,33.1,20.6,32.5,39.2,26.1
2009-12-14,727.45,-7.0,31.8,21.0,33.0,28.5,24.7
2009-12-15,503.41,-7.0,29.3,30.0,32.9,25.7,26.6
2009-12-16,179.59999999999997,-7.0,30.0,37.2,29.4,24.1,29.1
2009-12-17,485.15000000000003,-7.0,30.5,22.1,31.1,28.9,32.6
2009-12-18,264.07000000000005,-7.0,31.6,22.3,30.4,34.1,23.1
2009-12-19,28.05,-7.0,30.8,20.2,30.2,37.1,27.2
2009-12-20,168.15,-7.0,28.1,22.4,30.7,35.5,24.0
2009-12-21,137.72000000000003,-7.0,29.0,27.1,31.3,32.3,27.3
2009-12-22,347.56999999999994,-7.0,32.0,26.9,31.8,31.3,32.2
2009-12-23,286.42,-7.0,30.2,37.9,31.8,23.9,31.0
2009-12-24,186.78,-7.0,30.0,25.0,33.0,29.1,32.4
2009-12-25,66.88,-7.0,29.1,19.9,32.6,35.1,28.0
2009-12-26,44.400000000000006,-7.0,29.7,22.6,32.9,34.1,20.3
2009-12-27,82.86,-7.0,29.3,24.1,31.3,31.9,22.1
2009-12-28,147.26000000000002,-7.0,28.5,25.6,32.9,39.6,22.2
2009-12-29,342.62,-7.0,29.1,26.6,32.0,39.4,25.1
2009-12-30,305.4599999999999,-7.0,28.6,36.4,33.1,24.0,25.1
2009-12-31,52.74000000000001,-7.0,28.6,35.3,31.8,26.6,26.5
2010-10-10,23.410000000000004,18.3,19.6,24.0,29.9,20.7,21.7
2010-10-11,70.02,18.3,22.2,23.7,30.1,19.3,23.0
2010-10-12,113.12999999999998,18.3,22.9,24.0,30.3,23.3,23.6
2010-10-13,159.27,18.3,23.9,14.3,31.1,21.9,26.2
2010-10-14,114.74,18.3,25.6,20.2,27.4,22.0,27.1
2010-10-15,28.0,18.3,25.3,11.4,29.6,24.0,25.2
2010-10-16,64.28999999999999,18.3,20.8,12.9,28.2,27.3,16.4
2010-10-17,144.61,18.3,22.2,16.3,28.1,28.9,24.2
2010-10-18,701.4,18.3,23.7,17.2,27.2,32.6,25.4
2010-10-19,431.71,18.3,26.7,16.1,29.7,26.8,18.7
2010-10-20,353.34000000000003,18.3,22.2,19.0,30.3,24.6,21.6
2010-10-21,129.59,18.3,22.6,25.1,26.1,20.6,23.4
2010-10-22,96.65,18.3,25.4,27.1,28.8,21.5,25.4
2010-10-23,162.03000000000003,18.3,26.6,15.9,29.5,26.5,30.6
2010-10-24,126.51000000000002,18.3,27.1,16.7,30.3,26.7,16.9
2010-10-25,191.13,18.3,26.0,22.5,30.7,24.9,19.0
2010-10-26,372.9,18.3,26.4,22.3,30.6,33.8,26.7
2010-10-27,319.34000000000003,18.3,28.0,18.1,30.8,21.4,20.0
2010-10-28,225.92000000000002,18.3,27.4,23.3,30.4,19.8,20.6
2010-10-29,421.85,18.3,26.5,26.5,31.3,20.9,22.1
2010-10-30,352.62,18.3,26.5,22.0,30.1,24.9,26.3
2010-10-31,159.20000000000005,18.3,25.7,15.7,30.8,28.3,26.9
2010-11-10,881.2,16.4,26.4,26.3,31.9,24.3,27.9
2010-11-11,447.01,16.4,28.0,29.8,32.2,21.0,29.6
2010-11-12,891.9399999999998,16.4,28.0,31.4,31.3,21.5,29.2
2010-11-13,280.46,16.4,27.1,15.1,32.8,24.9,32.3
2010-11-14,106.54000000000002,16.4,27.9,19.9,32.4,28.1,32.5
2010-11-15,315.88,16.4,28.2,17.7,31.6,29.5,21.7
2010-11-16,316.27,16.4,27.8,17.6,30.5,30.3,21.2
2010-11-17,138.70999999999998,16.4,29.5,21.4,31.9,34.9,22.1
2010-11-18,240.90000000000003,16.4,25.2,16.3,30.1,37.2,25.3
2010-11-19,443.35,16.4,27.5,19.2,27.8,38.8,18.3
2010-11-20,512.62,16.4,25.5,23.7,30.9,29.2,21.9
2010-11-21,540.43,16.4,25.1,24.1,28.5,32.7,24.7
2010-11-22,476.29,16.4,26.6,31.5,30.4,26.3,25.8
2010-11-23,510.5,16.4,26.6,30.4,29.8,24.7,26.8
2010-11-24,371.81000000000006,16.4,26.4,29.5,29.0,28.6,26.8
2010-11-25,358.15999999999997,16.4,26.1,23.4,29.8,27.4,28.2
2010-11-26,610.81,16.4,27.4,26.6,27.9,30.5,25.9
2010-11-27,336.69,16.4,26.7,23.8,30.7,33.7,28.3
2010-11-28,74.44999999999997,16.4,26.3,15.4,30.2,36.4,25.8
2010-11-29,144.26,16.4,28.0,21.5,29.6,36.5,19.6
2010-11-30,130.31,16.4,27.3,23.2,30.1,37.2,22.2
2010-12-10,22.569999999999997,27.1,30.4,19.2,32.2,26.6,29.6
2010-12-11,17.82,27.1,30.7,21.8,31.3,29.4,29.2
2010-12-12,49.239999999999995,27.1,27.2,18.1,30.8,35.5,32.0
2010-12-13,52.690000000000005,27.1,30.2,22.1,32.1,26.2,24.8
2010-12-14,213.1,27.1,29.1,27.5,31.5,24.6,23.5
2010-12-15,278.84,27.1,32.1,25.7,30.9,29.8,28.4
2010-12-16,185.64999999999998,27.1,31.3,20.7,31.3,33.1,23.6
2010-12-17,32.57,27.1,30.6,23.2,31.9,31.3,27.7
2010-12-18,3.1,27.1,30.4,19.0,32.6,30.5,27.2
2010-12-19,3.74,27.1,24.2,18.5,34.8,28.8,28.3
2010-12-20,17.05,27.1,28.1,16.4,34.5,26.8,22.1
2010-12-21,3.3100000000000005,27.1,27.7,16.5,32.5,34.0,28.8
2010-12-22,6.87,27.1,23.1,24.6,31.6,32.2,23.8
2010-12-23,41.83,27.1,29.1,19.8,28.6,35.5,31.3
2010-12-24,85.19,27.1,27.7,25.4,26.2,31.2,23.4
2010-12-25,22.35,27.1,26.2,25.4,29.7,39.9,28.1
2010-12-26,52.74,27.1,24.2,20.0,30.4,36.7,32.2
2010-12-27,23.3,27.1,26.6,16.3,31.5,40.0,20.0
2010-12-28,129.98000000000002,27.1,25.1,21.9,31.7,30.7,22.8
2010-12-29,179.97000000000003,27.1,27.5,29.0,31.6,28.9,27.7
2010-12-30,132.5,27.1,30.4,26.8,32.3,31.7,27.0
2010-12-31,90.1,27.1,29.5,39.6,32.5,32.9,29.5
2011-10-10,3344.1100000000006,7.3,25.8,14.9,31.4,26.6,20.9
2011-10-11,2681.3,7.3,27.7,15.6,30.9,25.3,20.4
2011-10-12,2613.51,7.3,27.6,16.5,31.9,22.6,19.8
2011-10-13,4586.98,7.3,27.3,22.4,30.5,20.8,19.7
2011-10-14,6285.290000000001,7.3,26.9,24.7,31.7,22.3,19.5
2011-10-15,6464.3099999999995,7.3,27.5,20.9,31.4,28.6,23.5
2011-10-16,5236.24,7.3,29.3,16.6,30.6,36.3,20.8
2011-10-17,5313.25,7.3,22.5,17.9,32.6,22.9,18.0
2011-10-18,4927.620000000001,7.3,23.8,24.5,25.9,19.8,19.7
2011-10-19,3124.16,7.3,23.2,28.1,23.1,20.8,23.2
2011-10-20,2282.78,7.3,24.0,28.9,26.6,25.5,26.2
2011-10-21,1272.38,7.3,25.6,15.6,27.6,30.0,30.7
2011-10-22,684.32,7.3,25.2,18.2,28.5,25.5,25.8
2011-10-23,1097.88,7.3,25.1,28.8,29.3,24.6,25.6
2011-10-24,1368.4900000000002,7.3,26.4,19.4,30.0,23.2,34.6
2011-10-25,2161.84,7.3,28.3,17.1,30.5,23.3,18.4
2011-10-26,3048.5499999999997,7.3,27.4,21.4,29.7,20.9,18.9
2011-10-27,3039.66,7.3,25.7,24.7,30.4,22.8,20.4
2011-10-28,2397.7,7.3,23.9,27.6,30.8,23.5,23.7
2011-10-29,2223.33,7.3,26.4,21.3,30.6,25.6,28.9
2011-10-30,2752.7700000000004,7.3,27.8,15.4,30.8,26.7,26.4
2011-10-31,2102.7799999999997,7.3,25.6,16.2,30.6,29.6,19.0
2011-11-10,1482.5100000000002,13.8,29.9,20.5,31.4,23.6,29.4
2011-11-11,1573.08,13.8,29.3,22.8,31.4,24.7,23.7
2011-11-12,2509.2599999999998,13.8,28.2,23.5,30.6,23.6,25.6
2011-11-13,1613.42,13.8,28.5,23.4,30.8,22.8,25.1
2011-11-14,2028.4299999999998,13.8,29.9,25.1,31.2,24.2,37.9
2011-11-15,2445.86,13.8,32.4,28.6,30.6,24.5,27.0
2011-11-16,1420.08,13.8,30.4,20.2,29.9,23.9,21.2
2011-11-17,939.95,13.8,28.9,27.1,31.0,24.0,22.3
2011-11-18,293.06,13.8,28.5,33.2,32.0,22.6,26.0
2011-11-19,845.3700000000001,13.8,28.6,21.5,31.3,25.5,31.4
2011-11-20,648.6600000000001,13.8,29.6,21.2,30.0,28.2,28.8
2011-11-21,1129.08,13.8,29.9,21.5,31.2,29.5,23.6
2011-11-22,502.70000000000005,13.8,29.0,19.5,30.5,33.0,22.3
2011-11-23,657.3199999999999,13.8,30.9,19.2,30.8,36.3,18.6
2011-11-24,1100.56,13.8,24.8,23.6,30.3,37.2,18.5
2011-11-25,618.3299999999999,13.8,29.6,24.1,31.6,28.0,20.2
2011-11-26,945.5200000000002,13.8,29.5,19.6,30.9,24.7,28.0
2011-11-27,916.5500000000001,13.8,33.9,22.6,31.6,23.5,28.5
2011-11-28,899.3800000000001,13.8,31.6,28.0,32.5,22.7,28.2
2011-11-29,1099.8200000000002,13.8,29.8,32.6,32.8,24.3,27.6
2011-11-30,1334.48,13.8,29.0,17.5,31.7,28.4,32.4
2011-12-10,370.45000000000005,23.0,26.9,28.0,32.4,30.1,23.6
2011-12-11,540.86,23.0,30.4,20.2,33.2,31.7,28.2
2011-12-12,441.61,23.0,32.9,19.9,33.9,26.3,19.0
2011-12-13,956.85,23.0,31.1,18.2,35.8,23.9,22.0
2011-12-14,741.6500000000001,23.0,28.4,19.2,34.8,29.1,20.3
2011-12-15,618.48,23.0,24.6,24.6,32.8,26.5,22.3
2011-12-16,314.1,23.0,25.7,27.7,28.8,28.1,22.3
